address_id,house_no,street,purok,barangay_id
599,H941,"Bonifacio Ave.","Purok 2",1
600,H729,"Quezon Blvd.","Purok 8",8
601,H938,"Lapu-Lapu Ave.","Purok 5",31
602,H866,"Rizal St.","Purok 6",18
603,H643,"Magallanes St.","Purok 1",2
604,H650,"Rizal St.","Purok 3",10
605,H905,"Quezon Blvd.","Purok 3",3
606,H884,"Mabini St.","Purok 8",11
607,H306,"Rizal St.","Purok 4",28
608,H316,"Aguinaldo St.","Purok 6",3
609,H419,"Aguinaldo St.","Purok 1",3
610,H883,"Kalayaan Rd.","Purok 9",19
611,H565,"Magallanes St.","Purok 3",3
612,H654,"Rizal St.","Purok 5",42
613,H567,"Quezon Blvd.","Purok 1",34
614,H805,"Rizal St.","Purok 9",29
615,H389,"Rizal St.","Purok 1",28
616,H287,"Bonifacio Ave.","Purok 10",25
617,H944,"Rizal St.","Purok 5",16
618,H451,"Aguinaldo St.","Purok 10",22
619,H449,"Mabini St.","Purok 1",22
620,H507,"Bonifacio Ave.","Purok 1",34
621,H996,"Mabini St.","Purok 2",8
622,H284,"Lapu-Lapu Ave.","Purok 7",39
623,H650,"Del Pilar St.","Purok 9",32
624,H914,"Mabini St.","Purok 7",28
625,H749,"Kalayaan Rd.","Purok 2",15
626,H574,"Magallanes St.","Purok 2",34
627,H699,"Lapu-Lapu Ave.","Purok 4",38
628,H914,"Narra St.","Purok 9",16
629,H481,"Narra St.","Purok 3",32
630,H123,"Bonifacio Ave.","Purok 4",3
631,H185,"Kalayaan Rd.","Purok 7",21
632,H749,"Kalayaan Rd.","Purok 9",15
633,H855,"Quezon Blvd.","Purok 3",32
634,H566,"Rizal St.","Purok 7",19
635,H716,"Kalayaan Rd.","Purok 2",35
636,H447,"Lapu-Lapu Ave.","Purok 8",16
637,H400,"Rizal St.","Purok 10",40
638,H299,"Lapu-Lapu Ave.","Purok 5",10
639,H190,"Quezon Blvd.","Purok 3",14
640,H831,"Kalayaan Rd.","Purok 10",40
641,H102,"Rizal St.","Purok 9",22
642,H639,"Narra St.","Purok 10",12
643,H846,"Magallanes St.","Purok 3",18
644,H806,"Kalayaan Rd.","Purok 1",23
645,H923,"Del Pilar St.","Purok 1",10
646,H158,"Del Pilar St.","Purok 4",31
647,H316,"Lapu-Lapu Ave.","Purok 3",42
648,H822,"Del Pilar St.","Purok 5",27
649,H723,"Quezon Blvd.","Purok 4",33
650,H337,"Rizal St.","Purok 2",40
651,H991,"Quezon Blvd.","Purok 8",3
652,H988,"Narra St.","Purok 10",43
653,H286,"Rizal St.","Purok 6",29
654,H218,"Del Pilar St.","Purok 2",18
655,H789,"Mabini St.","Purok 8",17
656,H419,"Rizal St.","Purok 10",11
657,H181,"Bonifacio Ave.","Purok 3",22
658,H239,"Kalayaan Rd.","Purok 5",11
659,H592,"Del Pilar St.","Purok 8",35
660,H952,"Mabini St.","Purok 2",37
661,H797,"Bonifacio Ave.","Purok 3",44
662,H138,"Rizal St.","Purok 10",34
663,H528,"Rizal St.","Purok 6",36
664,H795,"Magallanes St.","Purok 4",40
665,H845,"Magallanes St.","Purok 4",4
666,H889,"Quezon Blvd.","Purok 3",30
667,H186,"Kalayaan Rd.","Purok 9",21
668,H375,"Kalayaan Rd.","Purok 3",27
669,H296,"Quezon Blvd.","Purok 9",11
670,H264,"Quezon Blvd.","Purok 9",31
671,H501,"Del Pilar St.","Purok 2",16
672,H230,"Mabini St.","Purok 5",30
673,H385,"Mabini St.","Purok 10",13
674,H997,"Del Pilar St.","Purok 7",32
675,H544,"Aguinaldo St.","Purok 8",32
676,H866,"Bonifacio Ave.","Purok 2",36
677,H441,"Lapu-Lapu Ave.","Purok 2",31
678,H634,"Aguinaldo St.","Purok 6",12
679,H275,"Narra St.","Purok 10",12
680,H864,"Aguinaldo St.","Purok 6",15
681,H832,"Del Pilar St.","Purok 2",5
682,H968,"Rizal St.","Purok 4",27
683,H186,"Narra St.","Purok 4",23
684,H933,"Quezon Blvd.","Purok 10",2
685,H753,"Narra St.","Purok 6",31
686,H307,"Lapu-Lapu Ave.","Purok 4",36
687,H754,"Lapu-Lapu Ave.","Purok 1",2
688,H125,"Rizal St.","Purok 7",16
689,H183,"Del Pilar St.","Purok 4",7
690,H132,"Aguinaldo St.","Purok 9",3
691,H133,"Lapu-Lapu Ave.","Purok 10",15
692,H925,"Lapu-Lapu Ave.","Purok 7",40
693,H506,"Aguinaldo St.","Purok 10",43
694,H254,"Bonifacio Ave.","Purok 10",41
695,H694,"Kalayaan Rd.","Purok 1",10
696,H846,"Aguinaldo St.","Purok 6",33
697,H054,"Aguinaldo St.","Purok 2",32
698,H570,"Narra St.","Purok 3",17
699,H649,"Del Pilar St.","Purok 7",5
700,H667,"Rizal St.","Purok 3",1
701,H018,"Rizal St.","Purok 1",35
702,H775,"Aguinaldo St.","Purok 1",4
703,H025,"Mabini St.","Purok 2",19
704,H185,"Rizal St.","Purok 5",23
705,H930,"Del Pilar St.","Purok 2",14
706,H047,"Rizal St.","Purok 2",11
707,H301,"Magallanes St.","Purok 10",42
708,H540,"Mabini St.","Purok 8",40
709,H286,"Del Pilar St.","Purok 8",20
710,H360,"Narra St.","Purok 7",19
711,H925,"Aguinaldo St.","Purok 4",17
712,H867,"Quezon Blvd.","Purok 3",38
713,H839,"Rizal St.","Purok 10",13
714,H614,"Narra St.","Purok 8",35
715,H363,"Quezon Blvd.","Purok 7",18
716,H755,"Bonifacio Ave.","Purok 4",12
717,H533,"Mabini St.","Purok 5",12
718,H563,"Quezon Blvd.","Purok 9",42
719,H073,"Bonifacio Ave.","Purok 7",7
720,H284,"Rizal St.","Purok 7",31
721,H619,"Bonifacio Ave.","Purok 8",13
722,H863,"Bonifacio Ave.","Purok 4",35
723,H209,"Bonifacio Ave.","Purok 4",31
724,H084,"Aguinaldo St.","Purok 10",8
725,H486,"Narra St.","Purok 2",10
726,H816,"Del Pilar St.","Purok 4",23
727,H938,"Kalayaan Rd.","Purok 5",30
728,H520,"Rizal St.","Purok 5",19
729,H066,"Del Pilar St.","Purok 7",3
730,H532,"Mabini St.","Purok 6",22
731,H970,"Bonifacio Ave.","Purok 10",35
732,H685,"Aguinaldo St.","Purok 1",33
733,H449,"Rizal St.","Purok 10",3
734,H904,"Quezon Blvd.","Purok 9",30
735,H675,"Narra St.","Purok 6",10
736,H685,"Mabini St.","Purok 2",23
737,H805,"Kalayaan Rd.","Purok 10",11
738,H390,"Narra St.","Purok 6",22
739,H651,"Rizal St.","Purok 4",42
740,H553,"Bonifacio Ave.","Purok 10",2
741,H372,"Kalayaan Rd.","Purok 1",40
742,H799,"Bonifacio Ave.","Purok 6",28
743,H180,"Bonifacio Ave.","Purok 4",43
744,H026,"Rizal St.","Purok 3",36
745,H564,"Del Pilar St.","Purok 9",24
746,H669,"Kalayaan Rd.","Purok 5",41
747,H157,"Rizal St.","Purok 6",33
748,H302,"Bonifacio Ave.","Purok 10",41
749,H761,"Del Pilar St.","Purok 3",25
750,H817,"Aguinaldo St.","Purok 8",4
751,H539,"Del Pilar St.","Purok 1",9
752,H583,"Aguinaldo St.","Purok 3",37
753,H707,"Bonifacio Ave.","Purok 7",33
754,H473,"Magallanes St.","Purok 3",39
755,H203,"Mabini St.","Purok 5",26
756,H737,"Aguinaldo St.","Purok 10",26
757,H214,"Magallanes St.","Purok 2",25
758,H016,"Lapu-Lapu Ave.","Purok 10",9
759,H767,"Narra St.","Purok 6",18
760,H165,"Rizal St.","Purok 7",20
761,H145,"Lapu-Lapu Ave.","Purok 10",5
762,H209,"Kalayaan Rd.","Purok 8",34
763,H691,"Rizal St.","Purok 2",5
764,H065,"Quezon Blvd.","Purok 6",42
765,H550,"Magallanes St.","Purok 2",39
766,H578,"Quezon Blvd.","Purok 9",38
767,H602,"Aguinaldo St.","Purok 5",12
768,H168,"Mabini St.","Purok 9",9
769,H377,"Rizal St.","Purok 4",17
770,H484,"Rizal St.","Purok 7",23
771,H957,"Quezon Blvd.","Purok 9",23
772,H282,"Quezon Blvd.","Purok 10",28
773,H611,"Aguinaldo St.","Purok 5",34
774,H660,"Aguinaldo St.","Purok 1",36
775,H502,"Rizal St.","Purok 8",24
776,H765,"Del Pilar St.","Purok 4",16
777,H499,"Lapu-Lapu Ave.","Purok 8",7
778,H903,"Narra St.","Purok 1",36
779,H365,"Quezon Blvd.","Purok 8",11
780,H574,"Magallanes St.","Purok 10",25
781,H373,"Mabini St.","Purok 2",31
782,H394,"Del Pilar St.","Purok 9",37
783,H389,"Lapu-Lapu Ave.","Purok 1",13
784,H817,"Bonifacio Ave.","Purok 4",12
785,H865,"Magallanes St.","Purok 1",19
786,H684,"Kalayaan Rd.","Purok 2",34
787,H365,"Lapu-Lapu Ave.","Purok 2",24
788,H987,"Kalayaan Rd.","Purok 1",41
789,H157,"Aguinaldo St.","Purok 7",28
790,H413,"Quezon Blvd.","Purok 4",16
791,H048,"Bonifacio Ave.","Purok 5",20
792,H556,"Magallanes St.","Purok 4",27
793,H447,"Kalayaan Rd.","Purok 8",21
794,H202,"Rizal St.","Purok 8",34
795,H324,"Aguinaldo St.","Purok 5",37
796,H586,"Del Pilar St.","Purok 3",32
797,H377,"Kalayaan Rd.","Purok 1",40
798,H576,"Narra St.","Purok 9",10
799,H831,"Kalayaan Rd.","Purok 10",7
800,H047,"Magallanes St.","Purok 5",31
801,H671,"Del Pilar St.","Purok 9",32
802,H493,"Quezon Blvd.","Purok 3",10
803,H286,"Kalayaan Rd.","Purok 4",12
804,H345,"Narra St.","Purok 5",5
805,H867,"Lapu-Lapu Ave.","Purok 6",42
806,H966,"Magallanes St.","Purok 7",16
807,H037,"Mabini St.","Purok 3",6
808,H330,"Narra St.","Purok 8",26
809,H661,"Kalayaan Rd.","Purok 1",2
810,H031,"Rizal St.","Purok 1",21
811,H243,"Rizal St.","Purok 3",38
812,H223,"Magallanes St.","Purok 2",40
813,H785,"Quezon Blvd.","Purok 3",11
814,H400,"Bonifacio Ave.","Purok 4",32
815,H950,"Del Pilar St.","Purok 1",27
816,H782,"Bonifacio Ave.","Purok 4",21
817,H874,"Lapu-Lapu Ave.","Purok 9",34
818,H741,"Kalayaan Rd.","Purok 2",32
819,H857,"Del Pilar St.","Purok 4",16
820,H324,"Narra St.","Purok 10",30
821,H481,"Aguinaldo St.","Purok 6",20
822,H760,"Del Pilar St.","Purok 5",16
823,H872,"Narra St.","Purok 1",16
824,H514,"Lapu-Lapu Ave.","Purok 9",43
825,H987,"Quezon Blvd.","Purok 9",23
826,H178,"Narra St.","Purok 3",33
827,H958,"Magallanes St.","Purok 10",42
828,H015,"Rizal St.","Purok 10",37
829,H691,"Mabini St.","Purok 2",9
830,H468,"Aguinaldo St.","Purok 7",43
831,H508,"Narra St.","Purok 1",32
832,H135,"Mabini St.","Purok 7",16
833,H615,"Kalayaan Rd.","Purok 4",8
834,H196,"Del Pilar St.","Purok 3",6
835,H973,"Aguinaldo St.","Purok 4",9
836,H524,"Magallanes St.","Purok 2",6
837,H865,"Lapu-Lapu Ave.","Purok 6",30
838,H836,"Bonifacio Ave.","Purok 4",34
839,H787,"Bonifacio Ave.","Purok 4",26
840,H890,"Mabini St.","Purok 5",26
841,H821,"Rizal St.","Purok 8",25
842,H760,"Quezon Blvd.","Purok 4",19
843,H591,"Aguinaldo St.","Purok 5",10
844,H099,"Lapu-Lapu Ave.","Purok 1",31
845,H770,"Lapu-Lapu Ave.","Purok 1",22
846,H081,"Lapu-Lapu Ave.","Purok 2",26
847,H087,"Del Pilar St.","Purok 5",20
848,H760,"Aguinaldo St.","Purok 1",17
849,H034,"Quezon Blvd.","Purok 8",22
850,H504,"Quezon Blvd.","Purok 2",24
851,H390,"Rizal St.","Purok 10",6
852,H095,"Quezon Blvd.","Purok 3",4
853,H128,"Del Pilar St.","Purok 4",9
854,H221,"Del Pilar St.","Purok 2",6
855,H314,"Del Pilar St.","Purok 9",5
856,H542,"Del Pilar St.","Purok 1",19
857,H249,"Lapu-Lapu Ave.","Purok 8",1
858,H383,"Del Pilar St.","Purok 4",29
859,H197,"Mabini St.","Purok 5",40
860,H334,"Quezon Blvd.","Purok 6",17
861,H064,"Bonifacio Ave.","Purok 4",24
862,H195,"Kalayaan Rd.","Purok 6",40
863,H289,"Kalayaan Rd.","Purok 3",26
864,H444,"Rizal St.","Purok 10",1
865,H698,"Bonifacio Ave.","Purok 9",9
866,H917,"Magallanes St.","Purok 10",27
867,H980,"Mabini St.","Purok 2",9
868,H781,"Mabini St.","Purok 7",11
869,H327,"Del Pilar St.","Purok 7",21
870,H950,"Aguinaldo St.","Purok 7",14
871,H050,"Mabini St.","Purok 10",28
872,H526,"Lapu-Lapu Ave.","Purok 9",11
873,H043,"Quezon Blvd.","Purok 5",32
874,H735,"Quezon Blvd.","Purok 6",12
875,H997,"Del Pilar St.","Purok 7",29
876,H203,"Bonifacio Ave.","Purok 9",6
877,H071,"Bonifacio Ave.","Purok 6",29
878,H568,"Quezon Blvd.","Purok 10",41
879,H774,"Lapu-Lapu Ave.","Purok 1",8
880,H157,"Kalayaan Rd.","Purok 7",25
881,H303,"Magallanes St.","Purok 10",18
882,H345,"Rizal St.","Purok 4",1
883,H057,"Kalayaan Rd.","Purok 10",32
884,H217,"Narra St.","Purok 1",21
885,H097,"Narra St.","Purok 6",41
886,H050,"Lapu-Lapu Ave.","Purok 1",26
887,H960,"Mabini St.","Purok 4",20
888,H126,"Lapu-Lapu Ave.","Purok 7",8
889,H595,"Del Pilar St.","Purok 2",3
890,H916,"Bonifacio Ave.","Purok 9",16
891,H164,"Aguinaldo St.","Purok 10",39
892,H935,"Bonifacio Ave.","Purok 9",10
893,H642,"Aguinaldo St.","Purok 1",24
894,H471,"Kalayaan Rd.","Purok 9",30
895,H931,"Rizal St.","Purok 6",30
896,H680,"Narra St.","Purok 6",44
897,H031,"Kalayaan Rd.","Purok 4",6
898,H384,"Narra St.","Purok 7",18
899,H756,"Quezon Blvd.","Purok 7",30
900,H133,"Lapu-Lapu Ave.","Purok 8",31
901,H419,"Mabini St.","Purok 10",6
902,H778,"Bonifacio Ave.","Purok 6",35
903,H987,"Quezon Blvd.","Purok 10",19
904,H662,"Del Pilar St.","Purok 8",9
905,H911,"Lapu-Lapu Ave.","Purok 8",37
906,H182,"Lapu-Lapu Ave.","Purok 9",22
907,H323,"Kalayaan Rd.","Purok 6",25
908,H981,"Magallanes St.","Purok 6",44
909,H297,"Rizal St.","Purok 6",11
910,H221,"Bonifacio Ave.","Purok 2",44
911,H561,"Quezon Blvd.","Purok 3",42
912,H340,"Kalayaan Rd.","Purok 3",18
913,H963,"Magallanes St.","Purok 9",22
914,H269,"Magallanes St.","Purok 10",7
915,H267,"Bonifacio Ave.","Purok 9",42
916,H392,"Quezon Blvd.","Purok 7",37
917,H184,"Quezon Blvd.","Purok 2",7
918,H420,"Magallanes St.","Purok 6",21
919,H250,"Rizal St.","Purok 4",22
920,H917,"Quezon Blvd.","Purok 3",30
921,H132,"Quezon Blvd.","Purok 4",25
922,H597,"Lapu-Lapu Ave.","Purok 6",4
923,H841,"Rizal St.","Purok 10",15
924,H734,"Kalayaan Rd.","Purok 1",33
925,H743,"Bonifacio Ave.","Purok 5",6
926,H975,"Del Pilar St.","Purok 9",3
927,H191,"Del Pilar St.","Purok 2",14
928,H631,"Kalayaan Rd.","Purok 3",32
929,H962,"Bonifacio Ave.","Purok 1",27
930,H239,"Lapu-Lapu Ave.","Purok 5",33
931,H679,"Narra St.","Purok 9",4
932,H502,"Mabini St.","Purok 9",36
933,H244,"Quezon Blvd.","Purok 9",30
934,H609,"Quezon Blvd.","Purok 9",42
935,H332,"Quezon Blvd.","Purok 7",27
936,H220,"Magallanes St.","Purok 1",4
937,H283,"Narra St.","Purok 1",44
938,H093,"Bonifacio Ave.","Purok 5",34
939,H092,"Mabini St.","Purok 8",4
940,H583,"Rizal St.","Purok 3",3
941,H366,"Quezon Blvd.","Purok 9",17
942,H368,"Quezon Blvd.","Purok 6",25
943,H179,"Magallanes St.","Purok 3",36
944,H245,"Rizal St.","Purok 5",13
945,H799,"Del Pilar St.","Purok 3",37
946,H205,"Del Pilar St.","Purok 10",22
947,H646,"Quezon Blvd.","Purok 9",35
948,H370,"Aguinaldo St.","Purok 3",7
949,H622,"Kalayaan Rd.","Purok 3",38
950,H357,"Kalayaan Rd.","Purok 3",34
951,H060,"Bonifacio Ave.","Purok 8",20
952,H740,"Rizal St.","Purok 1",41
953,H181,"Quezon Blvd.","Purok 3",19
954,H759,"Narra St.","Purok 4",20
955,H489,"Mabini St.","Purok 6",41
956,H381,"Rizal St.","Purok 3",16
957,H303,"Magallanes St.","Purok 9",16
958,H966,"Bonifacio Ave.","Purok 9",22
959,H452,"Magallanes St.","Purok 7",44
960,H092,"Magallanes St.","Purok 4",12
961,H371,"Aguinaldo St.","Purok 1",37
962,H872,"Quezon Blvd.","Purok 1",5
963,H509,"Kalayaan Rd.","Purok 8",16
964,H560,"Narra St.","Purok 2",25
965,H421,"Mabini St.","Purok 10",36
966,H353,"Narra St.","Purok 10",15
967,H403,"Bonifacio Ave.","Purok 8",29
968,H411,"Rizal St.","Purok 8",20
969,H267,"Del Pilar St.","Purok 2",10
970,H595,"Lapu-Lapu Ave.","Purok 7",32
971,H617,"Kalayaan Rd.","Purok 5",8
972,H708,"Lapu-Lapu Ave.","Purok 2",36
973,H756,"Aguinaldo St.","Purok 9",11
974,H360,"Narra St.","Purok 7",35
975,H496,"Rizal St.","Purok 6",4
976,H476,"Kalayaan Rd.","Purok 7",27
977,H227,"Bonifacio Ave.","Purok 10",42
978,H586,"Narra St.","Purok 8",21
979,H318,"Quezon Blvd.","Purok 7",4
980,H824,"Lapu-Lapu Ave.","Purok 7",36
981,H752,"Quezon Blvd.","Purok 3",12
982,H649,"Rizal St.","Purok 4",9
983,H504,"Bonifacio Ave.","Purok 3",25
984,H972,"Del Pilar St.","Purok 9",17
985,H349,"Aguinaldo St.","Purok 4",41
986,H774,"Aguinaldo St.","Purok 8",28
987,H660,"Lapu-Lapu Ave.","Purok 2",5
988,H880,"Mabini St.","Purok 8",39
989,H880,"Bonifacio Ave.","Purok 1",5
990,H122,"Mabini St.","Purok 10",37
991,H411,"Aguinaldo St.","Purok 1",43
992,H473,"Quezon Blvd.","Purok 3",44
993,H663,"Quezon Blvd.","Purok 9",33
994,H814,"Rizal St.","Purok 10",21
995,H403,"Magallanes St.","Purok 7",29
996,H873,"Del Pilar St.","Purok 1",22
997,H130,"Kalayaan Rd.","Purok 1",18
998,H012,"Aguinaldo St.","Purok 2",29
999,H384,"Narra St.","Purok 8",14
1000,H334,"Kalayaan Rd.","Purok 4",34
1001,H493,"Magallanes St.","Purok 5",42
1002,H501,"Magallanes St.","Purok 3",35
1003,H044,"Kalayaan Rd.","Purok 10",3
1004,H905,"Kalayaan Rd.","Purok 4",17
1005,H342,"Mabini St.","Purok 4",9
1006,H721,"Magallanes St.","Purok 8",29
1007,H072,"Aguinaldo St.","Purok 1",27
1008,H680,"Mabini St.","Purok 1",33
1009,H475,"Aguinaldo St.","Purok 10",23
1010,H443,"Quezon Blvd.","Purok 6",32
1011,H560,"Rizal St.","Purok 8",38
1012,H025,"Bonifacio Ave.","Purok 8",43
1013,H070,"Mabini St.","Purok 1",4
1014,H100,"Magallanes St.","Purok 3",25
1015,H780,"Rizal St.","Purok 8",6
1016,H459,"Del Pilar St.","Purok 5",27
1017,H239,"Magallanes St.","Purok 1",24
1018,H282,"Lapu-Lapu Ave.","Purok 6",21
1019,H466,"Aguinaldo St.","Purok 9",27
1020,H200,"Bonifacio Ave.","Purok 2",26
1021,H048,"Del Pilar St.","Purok 8",26
1022,H790,"Bonifacio Ave.","Purok 6",22
1023,H783,"Narra St.","Purok 4",18
1024,H831,"Lapu-Lapu Ave.","Purok 8",44
1025,H208,"Mabini St.","Purok 7",35
1026,H403,"Del Pilar St.","Purok 8",3
1027,H414,"Lapu-Lapu Ave.","Purok 9",5
1028,H303,"Narra St.","Purok 9",13
1029,H586,"Bonifacio Ave.","Purok 10",23
1030,H604,"Lapu-Lapu Ave.","Purok 3",8
1031,H059,"Mabini St.","Purok 1",29
1032,H174,"Quezon Blvd.","Purok 1",29
1033,H312,"Mabini St.","Purok 3",34
1034,H509,"Kalayaan Rd.","Purok 9",35
1035,H341,"Mabini St.","Purok 4",14
1036,H434,"Rizal St.","Purok 10",7
1037,H985,"Del Pilar St.","Purok 7",17
1038,H592,"Kalayaan Rd.","Purok 6",17
1039,H785,"Lapu-Lapu Ave.","Purok 1",40
1040,H490,"Bonifacio Ave.","Purok 4",9
1041,H538,"Kalayaan Rd.","Purok 8",7
1042,H373,"Del Pilar St.","Purok 6",37
1043,H116,"Bonifacio Ave.","Purok 6",1
1044,H889,"Magallanes St.","Purok 9",43
1045,H177,"Rizal St.","Purok 8",44
1046,H896,"Rizal St.","Purok 7",7
1047,H889,"Mabini St.","Purok 9",35
1048,H610,"Bonifacio Ave.","Purok 9",41
1049,H825,"Rizal St.","Purok 6",17
1050,H114,"Del Pilar St.","Purok 3",40
1051,H992,"Mabini St.","Purok 4",14
1052,H631,"Narra St.","Purok 1",22
1053,H757,"Mabini St.","Purok 2",44
1054,H787,"Bonifacio Ave.","Purok 6",40
1055,H074,"Lapu-Lapu Ave.","Purok 10",40
1056,H767,"Mabini St.","Purok 1",20
1057,H111,"Kalayaan Rd.","Purok 9",30
1058,H657,"Quezon Blvd.","Purok 7",24
1059,H347,"Narra St.","Purok 7",17
1060,H570,"Kalayaan Rd.","Purok 4",22
1061,H694,"Quezon Blvd.","Purok 9",28
1062,H156,"Aguinaldo St.","Purok 1",9
1063,H003,"Rizal St.","Purok 2",5
1064,H331,"Lapu-Lapu Ave.","Purok 5",3
1065,H204,"Bonifacio Ave.","Purok 2",28
1066,H271,"Rizal St.","Purok 3",18
1067,H335,"Magallanes St.","Purok 7",3
1068,H754,"Narra St.","Purok 8",26
1069,H470,"Aguinaldo St.","Purok 9",20
1070,H680,"Mabini St.","Purok 2",3
1071,H463,"Bonifacio Ave.","Purok 2",31
1072,H946,"Bonifacio Ave.","Purok 9",28
1073,H093,"Magallanes St.","Purok 7",44
1074,H929,"Mabini St.","Purok 6",17
1075,H962,"Mabini St.","Purok 3",7
1076,H545,"Magallanes St.","Purok 1",21
1077,H156,"Quezon Blvd.","Purok 4",8
1078,H653,"Kalayaan Rd.","Purok 3",4
1079,H035,"Bonifacio Ave.","Purok 8",22
1080,H610,"Narra St.","Purok 8",27
1081,H997,"Aguinaldo St.","Purok 3",39
1082,H293,"Lapu-Lapu Ave.","Purok 6",34
1083,H443,"Magallanes St.","Purok 3",42
1084,H335,"Kalayaan Rd.","Purok 1",23
1085,H680,"Aguinaldo St.","Purok 3",21
1086,H891,"Narra St.","Purok 1",41
1087,H373,"Rizal St.","Purok 1",5
1088,H671,"Magallanes St.","Purok 10",14
1089,H214,"Aguinaldo St.","Purok 8",6
1090,H011,"Aguinaldo St.","Purok 4",39
1091,H405,"Del Pilar St.","Purok 7",12
1092,H362,"Aguinaldo St.","Purok 10",8
1093,H072,"Rizal St.","Purok 1",11
1094,H910,"Mabini St.","Purok 7",37
1095,H364,"Bonifacio Ave.","Purok 5",19
1096,H750,"Rizal St.","Purok 10",37
1097,H861,"Kalayaan Rd.","Purok 5",28
1098,H602,"Aguinaldo St.","Purok 3",30
1099,H577,"Quezon Blvd.","Purok 9",4
1100,H603,"Kalayaan Rd.","Purok 7",41
1101,H706,"Del Pilar St.","Purok 5",28
1102,H387,"Del Pilar St.","Purok 5",34
1103,H917,"Aguinaldo St.","Purok 6",6
1104,H179,"Bonifacio Ave.","Purok 1",35
1105,H244,"Kalayaan Rd.","Purok 6",29
1106,H198,"Lapu-Lapu Ave.","Purok 6",10
1107,H625,"Narra St.","Purok 10",25
1108,H677,"Magallanes St.","Purok 9",10
1109,H977,"Bonifacio Ave.","Purok 10",24
1110,H042,"Mabini St.","Purok 2",27
1111,H692,"Aguinaldo St.","Purok 2",33
1112,H642,"Lapu-Lapu Ave.","Purok 5",25
1113,H536,"Lapu-Lapu Ave.","Purok 8",24
1114,H580,"Mabini St.","Purok 3",3
1115,H033,"Quezon Blvd.","Purok 8",31
1116,H670,"Del Pilar St.","Purok 9",10
1117,H320,"Kalayaan Rd.","Purok 2",8
1118,H169,"Bonifacio Ave.","Purok 2",39
1119,H032,"Quezon Blvd.","Purok 5",31
1120,H124,"Kalayaan Rd.","Purok 1",1
1121,H112,"Lapu-Lapu Ave.","Purok 1",36
1122,H568,"Lapu-Lapu Ave.","Purok 4",11
1123,H093,"Rizal St.","Purok 10",9
1124,H000,"Kalayaan Rd.","Purok 1",12
1125,H053,"Lapu-Lapu Ave.","Purok 3",27
1126,H938,"Magallanes St.","Purok 8",23
1127,H298,"Kalayaan Rd.","Purok 6",29
1128,H565,"Bonifacio Ave.","Purok 1",13
1129,H404,"Rizal St.","Purok 3",43
1130,H597,"Rizal St.","Purok 3",9
1131,H590,"Narra St.","Purok 2",41
1132,H712,"Kalayaan Rd.","Purok 4",7
1133,H945,"Lapu-Lapu Ave.","Purok 6",43
1134,H233,"Lapu-Lapu Ave.","Purok 4",23
1135,H621,"Lapu-Lapu Ave.","Purok 4",5
1136,H958,"Rizal St.","Purok 3",26
1137,H694,"Rizal St.","Purok 1",14
1138,H668,"Bonifacio Ave.","Purok 8",32
1139,H195,"Del Pilar St.","Purok 4",21
1140,H106,"Kalayaan Rd.","Purok 2",22
1141,H757,"Lapu-Lapu Ave.","Purok 10",5
1142,H869,"Magallanes St.","Purok 10",10
1143,H984,"Kalayaan Rd.","Purok 4",18
1144,H408,"Kalayaan Rd.","Purok 1",42
1145,H791,"Narra St.","Purok 7",12
1146,H353,"Lapu-Lapu Ave.","Purok 1",8
1147,H552,"Aguinaldo St.","Purok 9",14
1148,H628,"Magallanes St.","Purok 8",28
1149,H395,"Mabini St.","Purok 2",33
1150,H878,"Aguinaldo St.","Purok 8",2
1151,H671,"Magallanes St.","Purok 8",24
1152,H170,"Aguinaldo St.","Purok 8",24
1153,H329,"Quezon Blvd.","Purok 6",3
1154,H371,"Rizal St.","Purok 1",31
1155,H626,"Kalayaan Rd.","Purok 5",9
1156,H881,"Bonifacio Ave.","Purok 3",8
1157,H237,"Mabini St.","Purok 5",44
1158,H125,"Bonifacio Ave.","Purok 5",9
1159,H341,"Lapu-Lapu Ave.","Purok 3",28
1160,H965,"Mabini St.","Purok 4",29
1161,H423,"Quezon Blvd.","Purok 4",36
1162,H581,"Lapu-Lapu Ave.","Purok 3",5
1163,H410,"Bonifacio Ave.","Purok 7",34
1164,H510,"Mabini St.","Purok 8",18
1165,H915,"Lapu-Lapu Ave.","Purok 7",27
1166,H926,"Bonifacio Ave.","Purok 10",24
1167,H962,"Lapu-Lapu Ave.","Purok 6",19
1168,H151,"Rizal St.","Purok 1",1
1169,H833,"Rizal St.","Purok 9",31
1170,H689,"Rizal St.","Purok 2",21
1171,H861,"Bonifacio Ave.","Purok 4",21
1172,H685,"Lapu-Lapu Ave.","Purok 3",24
1173,H699,"Narra St.","Purok 5",35
1174,H909,"Bonifacio Ave.","Purok 10",19
1175,H747,"Narra St.","Purok 7",37
1176,H431,"Magallanes St.","Purok 4",12
1177,H749,"Rizal St.","Purok 9",18
1178,H969,"Mabini St.","Purok 2",32
1179,H005,"Quezon Blvd.","Purok 6",8
1180,H662,"Kalayaan Rd.","Purok 1",42
1181,H738,"Lapu-Lapu Ave.","Purok 1",20
1182,H038,"Bonifacio Ave.","Purok 8",5
1183,H625,"Lapu-Lapu Ave.","Purok 4",19
1184,H506,"Rizal St.","Purok 9",8
1185,H237,"Quezon Blvd.","Purok 3",32
1186,H773,"Quezon Blvd.","Purok 3",39
